"#","Fecha","Documento","Cliente","Estado","Estado en Cartera","Metodo de Pago","Forma de Pago","Impuesto","Total","UUID","Notas"
"396","2021-12-30 06:50:00","Factura de Venta Nacional","Variedades la primavera","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","66,070.00","bdfcd50b1c16390782d62a41499d6df279b1f1f3d8b0a8d16f09997328bb4ec256354b1cd5f2183a7e61fc078b692690",""
"395","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia s","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","83,214.00","fffd383b13fcdff0a392d2b464f180a9c675ec8209c317afc2443dd0e7abdccb240ceed189b18804a3f5aac7b6dd7320",""
"394","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria victoria real","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","76,000.00","93725f2004cb4a719334d83f285552fb5419606a533d2be7a9efc659278f5b1702aecf6726b9dbe9dfb031e6862bd6e7",""
"393","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Sanidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","68,142.00","0d954a5d1bf7ece04da841dc3596b0e3abac0a22a1204fa47cf75b538d054c5dd5c549eaf15bd0123ad8402df182b8e9",""
"392","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA ABBÁ 1","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","52,500.00","8aafae8059937c92cd63adcb5622beb2a35d194ed923c46e9f56c0869d85ce67c17327ea4e23899aec79d069ee204a8e",""
"391","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Plenet","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","83,737.00","f5e93b770ba8095fb3a96c16ef125b2ae856c4475ed41c4e7de2529d26a1faff93bf3b7127d1595923018c9a59c889d1",""
"390","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA LA INMACULADA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","139,218.00","fc50b9b2a29fb55b23eeaa28e6196d0c4d772ceff84854884c93070b0aa1e14173310cc36a482597bfeb38c25a0365df",""
"389","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA OFERFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","44,328.00","0d3fd6aa0e54a5b7eefb75531edd7ad34b429cc72f35b7ed142921478fa299aa0092a11c8753ce156193b6de0685c95d",""
"388","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA INDIFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","267,060.00","19f7b8d909670fecc153c4544e52f1d1d576efc0e55124ab518250db70a5966a38f028d758c64aa59e1abb4c31900d5c",""
"387","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria La Prosperidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","59,483.00","79978999288924a91c335f5a00a95f35c81bf822f69f62b4fefdf221a1117d281caa512a1984a2abf213a2285e9ea823",""
"386","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería el encanto de Rocio","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","128,210.00","fcdd99af049fe92bf4b3d5e2c392630ca2e1d3a7a2fdf16b66a12582a637f6ee458b2ef6cc8361707a3b6461af2146c2",""
"385","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA CRUZ AZUL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","26,840.00","f90840d1219a979a250eb34aad25fe495e4d083d17ce6cf44d977d436e86f6f20667cba4c850bf006bebab2c2bf7168b",""
"384","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOPHARMACY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","79,668.00","ab83fd5195962c6eab5334a3ad91831add9802649b5261442aebf676b9917208962a3d390a84b691aae7669deacd6563","Se realiza descuento por el valor de $5.670.Se ve reflejado en el producto (YAX 3MG CAJA X 21 TABS )."
"383","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOGREEN","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","88,072.00","27837ac412b97b342cf45c3d9af786548f2c1a533afe7dfce80ee418277269993c92d635ff0af8bf0c7ff8540075512f",""
"382","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria la 5E","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","149,010.00","f49e265f02ed7b1d034b2361e292af668521dd565027bb1310c0301d22084ca5b8d5d21d3f48fdf5757013e1b2e43fa2",""
"381","2021-12-30 06:50:00","Factura de Venta Nacional","Super drogueria yeshua","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","53,176.00","74a5b73a1bcb4fe5ae3109402ee1c376a4a748b845209271f5f54620c48339a5bcf878beacb38ad36a74bb3b7d7c1c0b",""
"380","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA AHORROFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","42,100.00","5917db86542d2c80bd004c25be8067bda31f35fb165ec06de0cfe956891ebfad24eef0713627472df3ebd14c55c4b7e8",""
"379","2021-12-30 06:50:00","Factura de Venta Nacional","D. PUNTO CENTER","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","69,254.00","1e09e1ac6ab0ad4c5bfefc03f8d88dd0ed1ae591706a004fcea92db4806be70b67143f259716a155366a9252bf4ac5fa",""
"378","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia s","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","102,883.00","c739fec9ef426c62d013cec5518f244861bebc5c0c56a3aeb370f438650596fb55294c8afe0c1b434e060d355ddd6a61",""
"377","2021-12-30 06:50:00","Factura de Venta Nacional","D. FARMAREY PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","63,414.00","deb0d5875bc8c8583788b6359c59410e310e5aa800db920e9054bd5dc1ed84de632847b15ad05c52a47eca9cf7f0fedc",""
"376","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria La Dosis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","99,020.00","76b6a7a69bbea7bb44d33ab2ca3496f2439d357d9ba650405b47809c7a87049b77288675512435b32719eb80b3b05f14",""
"375","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Jerusalema","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","131,020.00","3991f5cab37e40791e8b5481071e7548199a7e411870e3138913bb2d8c0a6d8e58466057801918dffca653e4b4552696",""
"374","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA OFERFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","52,300.00","74d1367db11039994e67e7a9ce2879c2a6783f5fbef4046c43eeaa51447760c9ab085b410bdcfac9e963fd59484c7dfb",""
"373","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería farmacost CH","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","179,190.00","2453992561e8753463af7fcabddd6eb15de44989f35105d9502190b4cce528d36c3b8a8cfa0f256b26b427746de20d41",""
"372","2021-12-30 06:50:00","Factura de Venta Nacional","drog marcce","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","77,580.00","e2b5c46884d2db1a93ade689df7ea031aaaa674326148e8a84f593851a4707f4babdf6b541e79e6eb38f8fcc69495630",""
"371","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería principal de los almendros","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","223,305.00","3041261933f184d2607503563ccd214edb6b4de8378af31691c5512441feb1342e9f1b8776addf3243d61c4c8a6e5d8d","DOMEBORO SE LE HACE DESCUENTO DE 5.580PORQUE LA CAJA TRAE 25 SOBRES Y NO VINO LA PROMOCION DE LOS 30 SOBRES"
"370","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería oferdrogas","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","30,600.00","fd6455319bc3c978fae5a009879a85a51863dcc1664366db62250fd78ab4978177d467803e3401aaabd9c4230d82cf07",""
"369","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería medimar","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","36,000.00","aade0bab87cde59c3b4f4dca4035e1147d900d6525520e6902d4d2ee45c2023b7d1beef8f83a431159a3fea9ff6826a5",""
"368","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria BRAY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","213,022.00","3bc4f5b1fcdc3bcac99a977ede02295ef0dd9b5e0e43a4990667a115569452c41b46523c90b9782843c9f478fe159a7e",""
"367","2021-12-30 06:50:00","Factura de Venta Nacional","D. IMPERIAL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","55,073.00","e69d80979f169baa781edb33dcca00e6679deb612ef9eade4869a418786f6f51f4e6175f125076b8f061528c2d9cafd0",""
"366","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA TU BOTIQUIN PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","169,645.00","d325e1728b65f951b3be9a64578d5988709750c3d9286f0d86c71810cc08bfdaf74986a42f528af3c0fa947a40455ef5",""
"365","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Rapifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","170,700.00","8cf08483e4ed16bf8fc8711af0341ffa1125e0edc2ff925a43516ebee6662406dc7bf526680e16d1484952023fcc41cc",""
"364","2021-12-30 06:50:00","Factura de Venta Nacional","Super drogueria yeshua","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","156,162.00","195a0f032ebb312288bc178e20e262e14bad09042f8bab3e9d718792dfb389d89b4ade8214f901c9171fe7392c75b9fc","Se descuenta $5,700 de Alka Setzer por acuerdo con Directora Comercial.Descuento se ve reflejado en el ALKA-SELTZER CAJA X 60 TABS BAYERNormal $39,850Con descuento $34,150Lo pueden ver en la parte derecha donde la tabla indica el descuento total."
"363","2021-12-30 06:50:00","Factura de Venta Nacional","Farmadrogueria la 57","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","64,000.00","218503808cd52583c1a0e32b4134a540e2d75d9279f0693639b199f2553db3bb28ddac105e45cef12ef1edd303a359f9",""
"362","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Caribe","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","129,887.00","9360cefcaa107810c2a370340ee51e6607beb38719029458f918b37b9e3d5bca794566e21ab4a8600eac94a76dbdcf8f",""
"361","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Lina Maria","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","200,576.00","baad192b3e859e2f2d46751b7e62a31f8178a1cc0eb295f11b32c90ac5eb8b9f010964e748f6def1a42f69faf7896962",""
"360","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA FARMALAU","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","15,790.00","b174f0c1c6cc79ac4ee08339b4af3bd05b978a6d8b81a60b416a4136a35dec0101b6b574a012db691f0e24a41960736e",""
"359","2021-12-30 06:50:00","Factura de Venta Nacional","Susana","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","28,500.00","e7c58747b7e871b1a81bc510cf4dd19293d01a506bc89450c0463ecfef85d9f9c8668a805578d71eff35ebb66695d0f6",""
"358","2021-12-30 06:50:00","Factura de Venta Nacional","Dist. JJ san miguel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","61,901.00","788851b06945404b58c28595363b2d5c07adb70eb5f05c1d56b639114baab864a51d6ba574838e2fe5b58dd2d9a7f4ac",""
"357","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería La Bendición  María  C","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","62,400.00","ebe416dd691f04410fdd0228c572aec799c2e974f06119428a8f1ac28914ea616faa1e3d0e59efa0302f74f44a511f27",""
"356","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería medí ca","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","125,624.00","c7c5c6c3a81734e4e94531aa73b9d8436fb3d528302e711b89e630ab89ae5553c0afa439f295de4d6784f1ffc9d5ca56","Se realiza el 5% Dcto al valor total de la factura ($132.236).Quedando en $125.624.El Dcto Se ve reflejado en el producto Pax Dia caja x 24 sob X 6 Gr - SANOFI que originalmente tiene el precio de $41.305."
"355","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOPHARMACY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","56,580.00","6e9f861ce3a4622cb41132c63bcdb6cc808e0070e22d3f1fdba306b47f691ac93416e8e2f26381c059ddeb1a20d44ac9",""
"354","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria C Y P","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","79,557.00","d67d4fb79704818ccd53a245e93bf70762aa9c41263463de4bdb4226aab894fc88cb1f0cf4323f9a1b40d8ec690edcff",""
"353","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Bettypharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","198,800.00","8d628ed3888674b45f7bd9c79c200ab4561cfa33ff5f8c5289f9e5654bba67197e0c339fba5206932bb0704b35b85a81",""
"352","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Droguisalud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","152,294.00","b5bc7159a637888ed71ccdc03beecce2161db112d23a021b9913c01dd5f1f5d494ff3439b471ec03a7ac7b81e7c11051",""
"351","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia's","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","83,512.00","acb757a09aaafeaa1b838b23523b81d457bc362ea4e4b2b8120af2c8c95c2c029ce2d7d0f50ec975ac4589b5b4437ac6",""
"350","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería medimar","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","8,010.00","6d2cd219cdbecd3224b5dd0da12b356e37acebbe76e3259444a5f1afb2e3d721b6568d4181ba372381bee03ca41b348a",""
"349","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA EL CASTILLO","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","194,400.00","d06cb4957fbe98e89e4d0f3c3f216a069e24baca21a358d860afa5a5b358a1216b6f159cd06a8db19b4865c289ee6cff",""
"348","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería el universitario#2","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","237,890.00","3c43cd3f0ac1d64226b55a3f8fb22532515ffacbd9f04a16558e23aa5cd7f55386aadbb15cdee5113f2d448eed39be6f",""
"347","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Katherine","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","75,363.00","d87f5247d4dc177d773fe15fd90adce18e505581da651c86c443e395ea9b8b52fcb172c8fb9ada3e714cd128df64a693",""
"346","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería oferdrogas","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","181,371.00","5c88f7bd95eaf5cdca0b9f64a5320d46dcc898e7236c8ee4197f30eb9756a43c669dbbee977e381dc44336dda464ac10",""
"345","2021-12-30 06:50:00","Factura de Venta Nacional","Deigueria El Rebajon","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","9,150.00","f5b0f80274d275cce36fba26213a5bd32e47239f2dd45edd67deb7873a86af119734bfb6967495faae74cdb41dcc732d",""
"344","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Lyon ","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","19,000.00","51f99767cee6f5a07e8f0be2c7c01f84db68ab3298d2e2fd4cc16a885d4e01cd494ba2cf008e690ab2201c62076bf169",""
"343","2021-12-30 06:50:00","Factura de Venta Nacional","Farmadrogueria la 57","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","284,015.00","d3a0833922897731afea16c022007996157594df123331141b108274cee174083fe748f8c4e7ebd9e0be5396efafd166",""
"342","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería medimar","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","185,383.00","6a0215f2548827dc324a2387fa7fe7765a7e995bf69ae5852aac19168a50b2b227b432e5059f584eced62c579339d3cb",""
"341","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA FARMACENTER DISMER","Enviada a la DIAN","Pendiente","Efectivo","Contado","19,069.92","126,187.92","1820aa5deb793d3bd309539efdf80339094c00eb54e9184ec7146d9aed386b5a45e7c3d55ed1c3e985887f444c8d4904",""
"340","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería el milagro","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","73,972.00","69ba7f3dee968439cf33173a933e22bf247c0c8cae8d7c1a88d2937589b3baaab9858e93f0b7c7dd80ed586d8dea8176",""
"339","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria La Prosperidad","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","45,390.00","ed9091e447a31a13860b89d8602364d5f5ec92a9af3d2414358d7a6d5575ce0bb2347722d94403ed64abe5e1c506b8a8",""
"338","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería principal de los almendros","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","178,300.00","c96c9566960187a01201ea298884b4dbe75d0c50f3ab157f3459120fbdef85440cf96445b11fae56c9cc3eeeda9f9493",""
"337","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería farmacost LA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","209,442.00","157c4f180c1e899465d4931ca79a9c8ebb1c4a8ff328a6494028d1d518e1a6a01e8913d2fb49aea19baa1df6eb2e6191","Se realiza descuento de saldo a favor por el valor de $13.500 COP.Se ve reflejado en el siguiente producto- Cod. 1507 - Neuro 15 Fosforo 10 Capsulas Incobra $33.000 ( Queda en $19.500 )."
"336","2021-12-30 06:50:00","Factura de Venta Nacional","drog katleen","Enviada a la DIAN","Pendiente","Efectivo","Contado","5,374.15","70,084.15","9e5a04a2c8524f212b3ef8316a0e3efc1cfde90fb3ca3556c719b118b800ccc8069d02becf86c7c682ce2ce80a3044a1","Enviar a esta direcciónCarrera 15d # 41- 110 Tajamares - Soledad.preguntar por la sra Yenifer."
"335","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Betel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","220,006.00","1049ac03a02301c560ac2fe507ad49f379d668eb5e40cbfc4bdfca494e818104bdbd506b9201a25a180bd901ca4a1b84",""
"334","2021-12-30 06:50:00","Factura de Venta Nacional","D. LA PLAYA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","307,021.00","fae3a08621aa690c4fd5af173bcec48e571e2f7974579295a79a96763366222bf32dad2371d33531b52051722b7be099",""
"333","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia s","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","87,466.00","25967da01f33bd5ab40c77b6febea12f1184d5810c12301b820b4589f88e6dd85468553d6351d84a80d7d516f68349b1",""
"332","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Bettypharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","224,995.00","569ff877ba37b13b12e6720049c350133ceb586a1ad6621bc6323862b0d1fc32549bc5f779eaaef7d7cc3e0916128e14",""
"331","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Jerusalema","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","97,415.00","5045df66ccf4c3c3c6b31c0024f490d9dc36f6351479083bb63d8f0d52e7a2f58eb15a7862f1e1a65147f827a3e7bf4d",""
"330","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Lyon ","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","88,150.00","502edf21ac005e179cb56851bdd0a6a28fca4751160866155ed858179a00bbeacf02df62038a3e64d5fd9e1754dba262",""
"329","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería farmacost CH","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","64,898.00","1cf7585bfd1f47a285094ad5f5aeb3465b3250f0bf099874a493925be1f2ef0541c9077b7b26f3c9830a7326550549b7",""
"328","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería farmarhenals","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","140,599.96","7e76f696edc7b677a85a9b6b2990581220e51709daef11ba8966e5a0d5df200e1e203e703ad1dfe6861b066b21e4f14b","SALODO A FAVOR DE 17000 PESOS SE LE DESCUENTA EN LA REFERENCIA DE LOS JABONES ASUNTOL QUE ANTES DABA 84.000 MENOS 17.000 PARA UN IGUAL DE 67.000 Y ADICIONAL SE E VA APLICAR EL 5% DEL TOTAL DE LA FACTURA EN UN PRODUCTO YA QUE LA FACTURA GENERAL NO NOS PERMITE HACER DESCUENTO TOTAL"
"327","2021-12-30 06:50:00","Factura de Venta Nacional","Comercializadora pharma reyes S.A.S","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","520,662.00","823c934b2fcab66eef0f550549d27c2d0c9acb433f360bcd0d6c4a2ecd1e61a1b7b2886789165faf14310fbfbacbb271","ENVIAR A LA DIRECCION CALLE 58 #62-16 BARRIO MODELO."
"326","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Zarahay & G","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","63,884.00","e20317d84d22055b7a4d330111e86b071159952986f867f6e05ce67e6b40a842a44be60c8c4e9297f058bab3b23dbcae",""
"325","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Droguisalud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","161,506.00","24afc29916f95cfc21cf9044c220519ada104d0e40acb59a44e7e0c1b1f22a05fb12f5983e2019e2e7c669b72808d946",""
"324","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria la 5E","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","86,450.00","23b920f3ef78273be180beee8cd93fb01ec4d5af76127ef8475b46a862df63b9a95b08762f576381d69ef61cb818ed4d",""
"323","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia s","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","82,735.00","5d0544805417105e5de9bdf9929c2a2bd3cc8db1f9b1007dd24e64786e96a89a47a6205755bfa036bda517ffb02c8269",""
"322","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA ABBÁ 1","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","69,151.00","afbdb23e438367703ed9bff66225b1a5a43047de58524eb700622efe7aaef71151e23b993128cfc80007484a83bd0588",""
"321","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria BRAY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","153,945.00","350706caa4ebddb1b754359dd5a4727dbc9c47ff35905717fcaa85b2f3400f1e65eb07df7a6e61d6f4b2811d224948ae",""
"320","2021-12-30 06:50:00","Factura de Venta Nacional","D. IMPERIAL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","62,673.00","5dc197a90d9e7a2fc4ff99027cef4d21479043e633d9532c93ea4f357f6dba39b78e0c2f403507789a21f4b0e698d7cb",""
